Description,6 RIBBONS RUSTIC CHARM,60 TEATIME FAIRY CAKE CASES,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED ,ANTIQUE SILVER T-LIGHT GLASS,ASSORTED COLOUR BIRD ORNAMENT,BAKING SET 9 PIECE RETROSPOT ,CHARLOTTE BAG SUKI DESIGN,CHOCOLATE HOT WATER BOTTLE,CLOTHES PEGS RETROSPOT PACK 24 ,COOK WITH WINE METAL SIGN ,DOLLY GIRL LUNCH BOX,DOORMAT KEEP CALM AND COME IN,DOORMAT RED RETROSPOT,GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM ,GIN + TONIC DIET METAL SIGN,GINGERBREAD MAN COOKIE CUTTER,GREEN REGENCY TEACUP AND SAUCER,GUMBALL COAT RACK,HAND OVER THE CHOCOLATE   SIGN ,HAND WARMER OWL DESIGN,HANGING HEART JAR T-LIGHT HOLDER,HEART OF WICKER LARGE,HEART OF WICKER SMALL,HOME BUILDING BLOCK WORD,HOT WATER BOTTLE KEEP CALM,IVORY KITCHEN SCALES,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG ALPHABET,JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LOVE BUILDING BLOCK WORD,LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN ,LUNCH BAG VINTAGE DOILY ,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG WOODLAND,NATURAL SLATE HEART CHALKBOARD ,PACK OF 20 NAPKINS PANTRY DESIGN,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PAPER BUNTING RETROSPOT,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,PARTY BUNTING,PINK CREAM FELT CRAFT TRINKET BOX ,PINK REGENCY TEACUP AND SAUCER,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,POSTAGE,RABBIT NIGHT LIGHT,RECIPE BOX PANTRY YELLOW DESIGN,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED RETROSPOT CHARLOTTE BAG,REGENCY CAKESTAND 3 TIER,RETROSPOT HEART HOT WATER BOTTLE,RETROSPOT TEA SET CERAMIC 11 PC ,REX CASH+CARRY JUMBO SHOPPER,ROSES REGENCY TEACUP AND SAUCER ,ROUND SNACK BOXES SET OF4 WOODLAND ,SCOTTIE DOG HOT WATER BOTTLE,SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF 3 REGENCY CAKE TINS,SET OF 4 PANTRY JELLY MOULDS,SET OF 6 SPICE TINS PANTRY DESIGN,SET/20 RED RETROSPOT PAPER NAPKINS ,SET/5 RED RETROSPOT LID GLASS BOWLS,SMALL WHITE HEART OF WICKER,SPACEBOY LUNCH BOX ,SPOTTY BUNTING,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOOD BLACK BOARD ANT WHITE FINISH,WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH,WOODLAND CHARLOTTE BAG
CLOTHES PEGS RETROSPOT PACK 24 ,0.32288659544789194,0.2570381097288949,0.021946578800243165,0.03855811201540625,0.04619019757147799,0.05624907672701057,0.13058967259855625,0.0699235836089155,0.38504929241798,0.16404852988042853,1.0000000000000004,0.11491825968238,0.6316319831963552,0.0052417345718505405,0.2390753341908604,0.023067913509762915,0.02704158878511899,0.008305971469884599,0.42560269141054674,0.15340201691393787,0.7094434126439898,0.01095282672451824,0.13728943342674874,0.23532395688647978,0.007266451479013815,0.015128368667478277,0.07040277934629698,0.03342034868057987,0.3024059310922051,0.2991928928308725,0.5228993212737943,0.043051469540646856,0.26500865583828903,0.12608688661351347,0.13879083805207565,0.08005648570468019,0.142140582352613,0.15400330027210848,0.06718033345186095,0.11095865634828284,0.04343022625117643,0.1261396452822312,0.0370046171391351,0.06816666977372106,0.26104108848230806,0.3360428035551723,0.334295763317905,0.3236340368832083,0.4200389217518224,0.4128746316120908,0.4261735392772962,0.4727004291875719,0.36595411841954395,0.3469172082533245,0.049623927235688224,0.49442506810882786,0.07690729114227536,0.36968870106825635,0.19923725129069214,0.07347320236804043,0.465207861754579,0.04081250142227231,0.09391326912280878,0.09722729310987417,0.09015261072065779,0.2841877061387662,0.12087695755599447,0.5322116927927982,0.5224815572737483,0.0700371066658721,0.026637521574325775,0.1506369778300491,0.4073159838426849,0.1429025015799801,0.016259376590724215,0.028128874936015957,0.49648809339699534,0.6659187809763155,0.2386115568654147,0.08290971467636056,0.011757435819377783,0.15195020247065913,0.5158320314144748,0.10647669464512981,0.09380513693282028,0.2769375026506436,0.5569236307655412,0.05191620010396879,0.18322847853583316,0.2456875829270659,0.04616057722325048,0.6468644046456733,0.19523223979324747,0.04448647173578189,0.11414425747545143,0.07579207218655196,0.006442202658525717,0.04107620858893077,0.028982060892989877,0.6498457864394608
COOK WITH WINE METAL SIGN ,0.1495929375587934,0.1579934560458908,0.009536764949633753,0.2747564623770833,0.11691521956743799,0.013421959143258805,0.02176406717019207,0.4548941531731387,0.017576571745201202,0.24072775746508437,0.11491825968238,1.0,0.05666616877314776,0.13887455248337077,0.1793778612043977,0.02681708783536345,0.03248649559026151,0.23550178428211202,0.10651788473109419,0.309533275131158,0.031003987798942347,0.36569755602884707,0.015619474603761714,0.09996553359740136,0.6810038939666241,0.6804604355658542,0.06657008010540133,0.3117698388027675,0.14968806047165714,0.35823756777788895,0.6245620207382174,0.13335569314648846,0.02586198883880459,0.01401626442584465,0.027831921603970158,0.16053364048179314,0.18495949765026795,0.15969067580168933,0.15548785725975317,0.17617783842779608,0.08335047502328846,0.03836237072538446,0.21771089054180914,0.19363750529741586,0.07110382156834309,0.04477718964380579,0.29698398660432956,0.12327737937749274,0.11198990582418504,0.13485798702812796,0.125225558555354,0.02982825157993054,0.03705847841517087,0.03856409256960262,0.15811098429812104,0.03249984932509738,0.04249629704216077,0.0815474364611008,0.0632102756691419,0.19914125145106326,0.11854924274982756,0.008206255818977267,0.036301784372350036,0.04659392193977494,0.09045091004391628,0.028361835072431243,0.27820473910270466,0.06879311052885416,0.004553056836762892,0.8369247413078036,0.03185768206302013,0.0019101955244229044,0.0017671980023118037,0.5644667564856864,0.018603668908255024,0.7039433597050312,0.03676145622174763,0.14047075370515402,0.7292204604412474,0.02249361484934234,0.013832665201969293,0.2952258220776402,0.0009657294133176711,0.6713037627557173,0.6365932019199578,0.16918650272483748,0.46401222996475194,0.6792242472800243,0.0623664159622271,0.32187383581048096,0.09066314703834799,0.08357514711952393,0.4387404987448143,0.015535508458818662,0.13279582071335896,0.4805240014425173,0.06583819960540663,0.025125950912341242,0.11716193078664569,0.013326510002491524
DOLLY GIRL LUNCH BOX,0.514581099965268,0.31720411305882495,0.02791009573816699,0.026930354151084954,0.035007476279870164,0.014211804591491269,0.07645881245858513,0.07676469526220059,0.6286069061559846,0.0703939442009507,0.6316319831963552,0.05666616877314776,1.0000000000000002,0.0019007008576633012,0.11021398055375814,0.012582629628586464,0.013847907949274488,0.001994216222865723,0.5858095381819092,0.13967639633843326,0.6840952202263446,0.0019042425734235445,0.17247515947781678,0.2371381333946381,0.001996484010734939,0.0041665314469843335,0.02043105207594162,0.010103696739835525,0.4133737111525915,0.3588435469532255,0.3695117099853837,0.04587777013783311,0.4239945599989284,0.19494516942441945,0.21280639244564298,0.1405352571977247,0.27574326768177515,0.26576505802115236,0.11227446467041975,0.15810257224149588,0.02353043889162036,0.17718473099868914,0.05362312517719595,0.029991874455255713,0.4324212157981034,0.6155907864203969,0.5890300331898245,0.5073489514096889,0.7119103857878211,0.684029778031407,0.6671906869572293,0.8760824241051279,0.6221863020564834,0.6175284294329156,0.05323486891764302,0.8834763178757119,0.057804362639314384,0.4222515560142205,0.2824838224025436,0.07338148139352198,0.667109873582939,0.07190410865040728,0.0654793405993452,0.027129549045625943,0.08207239829670233,0.4620543005913222,0.13271121942249786,0.9373181303407553,0.9016580433909254,0.02782676127015555,0.009042885779722641,0.24815590533162057,0.769948486799978,0.13775196324241956,0.05264632786646311,0.008821909344147096,0.850099848263408,0.2968397207882486,0.27783989681390237,0.14515357450969782,0.003921597740272406,0.11726810855145367,0.9608429230552057,0.049679816922743474,0.13725404971541147,0.45491215057933043,0.3969086806029956,0.11225138002191533,0.3250613844445138,0.16096722445370315,0.014331763817277863,0.9817480580139923,0.1575342179911174,0.03560466085857979,0.035445097569363364,0.06992303045517996,0.002008647309693996,0.014050285981675308,0.013656770653072477,0.9155437656005031
DOORMAT KEEP CALM AND COME IN,0.09339323827999557,0.006320202205749436,0.015003873864535944,0.017417525602141003,0.03685678378444074,0.0053091138742696,0.04520159978757299,0.022129067271525513,0.009219014039851044,0.032367467427460314,0.0052417345718505405,0.13887455248337077,0.0019007008576633012,1.0,0.8414132383715789,0.14607968607224317,0.1582647582705245,0.06191596398264737,0.04748488211684381,0.16107349511477626,0.012876690202713051,0.4331439970007507,0.0251354250392192,0.023351340237412452,0.06657861331585083,0.07939926535424618,0.04103759294585798,0.23700137711307884,0.057364814539401954,0.015703671571228487,0.19445303268637218,0.017242803218424155,0.028781094885336304,0.009470114559119135,0.05375983699960905,0.0073945871930217455,0.10371138160072318,0.034968056654462884,0.006643152897129764,0.09769890848952344,0.03953239545615224,0.021056557412179683,0.021193354375273032,0.04777972055331557,0.018039174818066564,0.011579379282503343,0.10955434326450439,0.023830814979982157,0.00959484924201673,0.020737092022992877,0.02142580588050843,0.011946251897767046,0.01868859350097411,0.02519682219943859,0.09959062189735492,0.00966312577945677,0.012360757938248966,0.007542824175551738,0.003807404861535568,0.07337166462227387,0.023331702806995824,0.0023724912679043524,0.030709588690443726,0.0483508712619455,0.02042755080898938,0.0058746771684474106,0.15787020457295753,0.011674231865346094,0.0016619769796885977,0.1267594421023403,0.006694259518381097,0.0032334947090682043,0.004741131620816159,0.09736850190960594,0.006077935379388205,0.019813030938841826,0.007940968359099312,0.07089197373362649,0.031174209185521162,0.010213228394071051,0.008574602231103848,0.09232333469444633,0.0011380078429510166,0.04667298180525323,0.07578653505019738,0.06514359704229142,0.08273143310233552,0.019714442200983655,0.01603699253374156,0.015009032752877183,0.5440146709786371,0.028222698537307665,0.035636370546995644,0.005458409259288701,0.0035995556677215525,0.01689948423026466,0.8849615143508657,0.05890944320481286,0.7578425757882147,0.002987809244419533
DOORMAT RED RETROSPOT,0.060703256952411584,0.05386368021835895,0.006682040316860182,0.040834844535308196,0.016915379985505744,0.018459659256814018,0.04297226538999907,0.07333346418250636,0.05707083228502571,0.04931673005215665,0.2390753341908604,0.1793778612043977,0.11021398055375814,0.8414132383715789,0.9999999999999999,0.08673612986872492,0.10356500032259472,0.09108285670933533,0.06558273181051154,0.031200033860624067,0.1834006008464904,0.46102654228698814,0.021305250324604983,0.04758184387555218,0.14517002878380175,0.15885586231400697,0.04073688646347272,0.015530975172299009,0.05826248684190748,0.062365002354619906,0.31963977552737505,0.07257932640357459,0.0676496430946217,0.02526208395908765,0.06661218028243539,0.029060417737171437,0.10461681749217969,0.08060200234015824,0.035379309179965554,0.050577419046601756,0.04736344531818541,0.058719601443573674,0.04567145252822181,0.05268894983039912,0.1117636723008461,0.06409504913145167,0.07097838971298885,0.11754310085314129,0.08345350451902084,0.0839514109973703,0.13691022940536712,0.08758790536192763,0.06744143048462703,0.08326219565233157,0.05664046659091536,0.07513715486646895,0.029531352744335583,0.05908551749911668,0.030103286077086424,0.01971934052763338,0.08742237817654903,0.011629114577016838,0.03802142501228689,0.04081795346376099,0.051267822383403536,0.059992512751496405,0.027457680514422083,0.07626389629755283,0.06520578297347525,0.21083948947132292,0.009284159815957843,0.023742770490579188,0.058013565218255625,0.17556577249206434,0.013367770441422785,0.11559337812239395,0.09346347304918415,0.2135272576692042,0.13332629104292631,0.042837163494698224,0.0056202198263006825,0.04281075837086714,0.063763188282708,0.1032777988906107,0.16400701992014843,0.052245325507496346,0.19874735359651818,0.1145543930529658,0.08810525602026906,0.12120866762188681,0.5682639718513078,0.11657661041501072,0.11401456399981899,0.011212762673574996,0.025540133482606597,0.10656692752094926,0.9274711328669423,0.03404856918949607,0.7662845771219585,0.10901767277645472
GARDENERS KNEELING PAD CUP OF TEA ,0.11175618469312104,0.06579730540086517,0.017284011104938525,0.0114528618322811,0.013082461831247234,0.017338963694854336,0.05040844509364062,0.03188856910480292,0.06773276328884367,0.03655958460312149,0.023067913509762915,0.02681708783536345,0.012582629628586464,0.14607968607224317,0.08673612986872492,1.0,0.5790161173417305,0.013971869470474352,0.07505321483134514,0.040301355211284806,0.018132995058897615,0.05500600126608179,0.023263626115910006,0.11215815790496489,0.007459731840632146,0.02547102333824424,0.08309046256520389,0.06046662644776031,0.08561470419410613,0.03862838838655183,0.05578023272487487,0.1745792564086262,0.289015531394343,0.1472542733171514,0.1729251275038556,0.10500030096339077,0.14208487973734124,0.12183231882416967,0.09378215615607163,0.1992018242611854,0.3259121540788493,0.23136112248705054,0.15588426010842424,0.06723167339086758,0.11926758112441863,0.08797845071185402,0.13462563380712067,0.08880615895617539,0.032473154419187036,0.1280671664317155,0.10908617989323037,0.06008076624366815,0.10390353047726059,0.16269756007475578,0.23951582768980045,0.0212605061543658,0.04737640688178667,0.09030725317583432,0.022342360150714655,0.014715130892001337,0.06796246708855129,0.03536292227699568,0.0825545592743532,0.13672396169684767,0.20743636784931926,0.02320573424703745,0.04494619674406331,0.010208882689732468,0.00843952231112134,0.0480807215186157,0.028397326391117316,0.0017112182881376108,0.01799541350883993,0.03215361362454673,0.008422185412032449,0.03862752929891824,0.03191293376871091,0.03459159703199066,0.04309244126920646,0.04801463581737834,0.044994599769969695,0.027978539119960722,0.0050207647846721385,0.02270878171177887,0.04460638640219729,0.0218139913375824,0.14817184428136582,0.038474614020844886,0.17727576332400974,0.10201469594901016,0.08501796096975331,0.01737079972518106,0.18433035004817802,0.021879023373852752,0.02894104983447607,0.06599961877352423,0.0954504842045657,0.06872739500593894,0.10391591320759239,0.010971920866553245
GARDENERS KNEELING PAD KEEP CALM ,0.14358076166282477,0.06857062643586026,0.02781734660879443,0.014102603276004096,0.017774219874467267,0.02853437343365819,0.10346905676206049,0.05274168601658996,0.06516517096523627,0.044938282512443695,0.02704158878511899,0.03248649559026151,0.013847907949274488,0.1582647582705245,0.10356500032259472,0.5790161173417305,1.0,0.017656361301398478,0.09676714909186918,0.05589944823201024,0.01938744146964376,0.06445571893659897,0.03306124251997622,0.11250805731302206,0.009295954659309803,0.02725649259867293,0.09769353804226817,0.12178684338838658,0.05156772774526527,0.12106280928684972,0.06636281437167738,0.14763130434085997,0.3511590848794929,0.11945718310253442,0.1489477506514151,0.10671282810410977,0.1458007170485679,0.12396084104644713,0.09021998045669527,0.2359364985829759,0.3217490868591698,0.2508253579356375,0.18089641024937567,0.0764406365984828,0.13302166786964786,0.09502172567768065,0.14225059147729036,0.11203779929152327,0.03549073605800028,0.13240750731202575,0.13132111058460488,0.07217973856038375,0.11804638529476394,0.1758712663236488,0.2527466679027033,0.025404326703469433,0.06664607063148029,0.10528635770817206,0.030180464576160557,0.04636187531016635,0.07018281987510416,0.03187619150822245,0.29267819552200935,0.5153765881944965,0.21417824918480982,0.03358935695428633,0.05694238231692207,0.012019566863788553,0.009364581592667282,0.1179942012193046,0.0367271736933727,0.0028559909511534287,0.026457905472557768,0.056284514468768226,0.08220009282509896,0.03534371320218573,0.034329327266325926,0.04331881577306461,0.05323143466731399,0.0796264360784738,0.05475356507134496,0.037017810494615236,0.005648203507936324,0.029457098095023636,0.08529733431034757,0.047807808971190094,0.22315923464035708,0.06456296342532895,0.2274789244364706,0.1344101035432152,0.10196488075404625,0.020031911732010722,0.33884290297288566,0.035836916171203215,0.04750857002807553,0.0734132020050414,0.09890150275663197,0.07560979946506834,0.10630273005835421,0.01591409378367209
GIN + TONIC DIET METAL SIGN,0.016797753442970877,0.012968958321856619,0.010218869766783293,0.08776450602793462,0.007027559625700782,0.006704557165924838,0.012179021081575371,0.18815158862650375,0.008008429594764773,0.014909013741006595,0.008305971469884599,0.23550178428211202,0.001994216222865723,0.06191596398264737,0.09108285670933533,0.013971869470474352,0.017656361301398478,0.9999999999999999,0.019686968865299272,0.01434419405106717,0.013466545506493838,0.06300607066135291,0.012762497427718358,0.012341102508978288,0.2834859854163352,0.28286335522440853,0.028316235962191433,0.011972077027013639,0.011527876899003656,0.007971920764051925,0.1397982018842274,0.025950943585755466,0.013335186587590496,0.006583383071509084,0.006950081114716639,0.012878465067454884,0.02520063925690827,0.022872904505516132,0.01068930773986209,0.020104902150668284,0.01903613264673193,0.021531692719825312,0.020782904712671642,0.06531648629681495,0.02734494971713691,0.009769854403262198,0.012260254225174853,0.027145956383046288,0.006358416234583548,0.012901630075003837,0.02777591704317804,0.009594028878652787,0.01298676345532692,0.019273092734515135,0.018788404220861872,0.006151123354391486,0.017386154770643016,0.0225160184622177,0.0063076531597099,0.0042272223295494495,0.01045761704079275,0.002537682753882426,0.01621641710161244,0.021674205785239965,0.018304244058060685,0.014821684457487664,0.01367368974981166,0.0014259830993232346,0.002039969798776672,0.23142917346423295,0.004968465372242688,0.0016982447601241845,0.0007901219721473695,0.1732882343353206,0.0012130998022255714,0.2834569783318364,0.01321735535209363,0.011799600159252145,0.2389522628231173,0.010231811153125568,0.006425430446744472,0.009787726194880827,0.0004586677005488035,0.2139854662101803,0.23996226813216787,0.006096563807864369,0.12325978800487697,0.25315582844390955,0.025940105198333528,0.02529946754084584,0.04458986755431179,0.002121495076067212,0.10207426043171627,0.006504889188372893,0.010356151690450158,0.7501919841263341,0.06070197886604287,0.011847458374277682,0.05476474407283314,0.003899789611004574
GINGERBREAD MAN COOKIE CUTTER,0.48353795546433365,0.2748735650668398,0.02458291113540309,0.028166098324612476,0.048500073096729865,0.03479876445341165,0.08404852475706281,0.1443024979423891,0.4371726460295429,0.09274168089214707,0.42560269141054674,0.10651788473109419,0.5858095381819092,0.04748488211684381,0.06558273181051154,0.07505321483134514,0.09676714909186918,0.019686968865299272,1.0000000000000002,0.3773958563193326,0.41331510813966527,0.02442887789341942,0.1487024563830712,0.25462051193611324,0.0067617778038111245,0.01960502053499498,0.09929424550643662,0.2144381250461919,0.4020173552585752,0.3200481967506254,0.3756345590007135,0.055622800549922864,0.37911146022677933,0.1617871573184821,0.18676184506387655,0.11960798449299506,0.23624191491900004,0.22377027319276602,0.09726606272589051,0.2973749294518923,0.19503624300496455,0.21575514649664787,0.11510468732392053,0.06379338939287926,0.3306519540373183,0.41040360845914364,0.5078582984218099,0.40416100776441466,0.39072471377380247,0.48780725087043814,0.47402945794914303,0.5562763293960095,0.4425990753550523,0.46530591068092453,0.2160711319494686,0.5679655482522432,0.07574278809480378,0.592310092018112,0.23212379840836192,0.4918733261112672,0.4941147587889406,0.04701933030770561,0.19290071026919026,0.27382816703500296,0.1269656052206136,0.33174012496710054,0.36202753860118375,0.589678401332014,0.6014702185674322,0.040700706773154294,0.047522032071880424,0.1996213129387281,0.4721482971582326,0.13776456589512148,0.027307312935127708,0.04363078519335571,0.558452319255715,0.22983122068447237,0.21758626505956294,0.09003305475726876,0.013301585325697807,0.24487704969227228,0.5989293111736664,0.06221212728593379,0.11491721279773078,0.3620052037532207,0.3612515270346566,0.04385768579402943,0.28814611716232486,0.18290299782410938,0.03454556760382425,0.6067380432368075,0.18183208576469767,0.04692035914008231,0.17164297232978315,0.12309474479996133,0.0182151779812217,0.07805720931047838,0.07185906807786599,0.596255665400307
GREEN REGENCY TEACUP AND SAUCER,0.3947452178018046,0.14015450649231925,0.08501203697462778,0.07908387276817308,0.17609152316092783,0.10707215010811527,0.06765587152817278,0.19633063319498065,0.0990857114235368,0.18866193421784938,0.15340201691393787,0.309533275131158,0.13967639633843326,0.16107349511477626,0.031200033860624067,0.040301355211284806,0.05589944823201024,0.01434419405106717,0.3773958563193326,1.0,0.08406765407314636,0.010125036304748947,0.14245549858244086,0.22195569959869693,0.009062813544940151,0.021900296893946767,0.1387663165346845,0.6507899487701267,0.22135188901627173,0.18489662218051284,0.47170590304457183,0.02670470934213808,0.06645186073676625,0.07674524135879075,0.07060458070712264,0.02326813535419348,0.19488599727635503,0.076880872910934,0.015667540791575934,0.3498225827912869,0.17734062081274,0.042876221929000945,0.01712656970938741,0.14966029178444312,0.09289332006179525,0.14921805637341343,0.4726738244235673,0.11553379340960424,0.1890737349623512,0.13770693856978888,0.12660883186278607,0.1479799619525185,0.08019129523809852,0.17179044176418246,0.37844650477369685,0.12540909627020774,0.13143474227667343,0.3699284214634297,0.08969215301411024,0.3226144242345921,0.19770401693220518,0.03594889731028167,0.1351050674949609,0.22471634820751535,0.12615268904573937,0.06761256520494209,0.9716937879359709,0.16146199384219828,0.11357523033938456,0.05056877802105973,0.0838293505278461,0.031972355669721564,0.11126996819971882,0.1277226988643662,0.04989944726435566,0.0398157220678027,0.09724967614421744,0.3729588884916911,0.13008638615259238,0.2522350072288104,0.028220611476303992,0.6609352614385922,0.1055275618728781,0.1059898875127745,0.15161967134160198,0.44557407771099167,0.373205661012221,0.09732226510176215,0.09302332848522078,0.15752939249898704,0.040971715285276836,0.22952756635480295,0.16423185975019497,0.07208981200810705,0.1669185045114978,0.06813748167259281,0.01299783612634435,0.07459646399671,0.15158708413114905,0.11250027805662052
GUMBALL COAT RACK,0.33566319011780826,0.1875946571084459,0.13878048432969534,0.02893647516717418,0.07948982518666001,0.032535905546498385,0.07070698372875674,0.06199980201247603,0.47774592232682395,0.01937839155895968,0.7094434126439898,0.031003987798942347,0.6840952202263446,0.012876690202713051,0.1834006008464904,0.018132995058897615,0.01938744146964376,0.013466545506493838,0.41331510813966527,0.08406765407314636,1.0000000000000004,0.004305748598250978,0.13532221254029272,0.17867700542106782,0.038429257016005636,0.038897935223216024,0.07673934345480285,0.013047997316966228,0.3668392904403098,0.2150278462234966,0.37235484184387824,0.08002744569106321,0.2835982619547531,0.14134427800888305,0.16185570410310346,0.11345680513913796,0.20489243301037266,0.19499867284206693,0.08290077236200961,0.10248782804029553,0.011193934349609896,0.19025897894344773,0.09522889372016624,0.06457089085468022,0.3257988703606563,0.36275519202206,0.38636423199614994,0.3712112228665582,0.3717074317337661,0.4589392807632058,0.44776374698516075,0.5447607477171238,0.43910402620636296,0.36354575091494507,0.03718551752537693,0.5767938465441694,0.02943979899107984,0.25314762600533597,0.18338239581308638,0.032297641853746596,0.4599146390264639,0.03777030318800341,0.050231189502010914,0.020370878139256126,0.0524062634717669,0.3191559761708325,0.07060147229230425,0.5931177117465312,0.607541276252118,0.02950713856481817,0.004981556555612776,0.23750325748079673,0.4823987886450486,0.08154202601374991,0.006780799384049149,0.03941221405764939,0.5837100613050556,0.4845792504240067,0.20352275152245758,0.029889321550749946,0.014028788340766476,0.04635625929698602,0.6267710531923157,0.04582844489989118,0.06473548306884574,0.2598734074798544,0.4415174061986595,0.037666342183095024,0.19780615233986043,0.07285217981544172,0.023705650418359876,0.7018614615060188,0.0746290680864246,0.0376927403435405,0.01073686245818736,0.07408999168008805,0.007184636338581889,0.04397020754813265,0.04824745258236706,0.7054164771470184
